0,0,0,0,0,0,2,12,2,2,2,2,2,2,2,2,2,2,2,7,12,17,22,27,32,37,42,47,52,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,14,3,4,5,6,7,8,9,10,11,12,13,8,14,20,26,32,38,44,50,56,62,3,4,5,6,7,8,9,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,2,4,6,8,10,12,14,16,18,20,22,24,9,16,23,30,37,44,51,58,65,72,4,6,8,10,12,14,16,18,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,3,5,8,11,14,17,20,23,26,29,32,35,38,41,44,26,29,32,35,38,41,44,5,8,11,14,17,20,23,26,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,4,6,10,14,18,22,26,30,34,38,42,46,50,54,58,34,38,42,46,50,54,58,6,10,14,18,22,26,30,34,38,42,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,5,7,12,17,22,27,32,37,42,47,52,57,62,67,72,42,47,52,57,62,67,72,7,12,17,22,27,32,37,42,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,6,8,14,20,26,32,38,44,50,56,62,68,74,80,86,50,56,62,68,74,80,86,8,14,20,26,32,38,44,50,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,9,16,23,30,37,44,51,58,65,72,79,86,93,5,58,65,72,79,86,93,5,9,16,23,30,37,44,51,58,65,72,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8,14,20,26,32,38,44,50,56,62,68,74,80,86,50,56,62,68,74,80,86,35,38,41,44,26,29,32,35,38,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9,16,23,30,37,44,51,58,65,72,79,86,93,5,58,65,72,79,86,93,5,46,50,54,58,34,38,42,46,50,54,58,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,17,22,27,32,37,42,47,52,57,62,67,72,42,47,52,57,62,67,72,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,20,26,32,38,44,50,56,62,68,74,80,86,50,56,62,68,74,80,86,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,23,30,37,44,51,58,65,72,79,86,93,5,58,65,72,79,86,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
